image_path,class_id,class_name,gt_bbox,area,area_bin,brightness,contrast,local_std,is_dark,is_low_contrast,tile_position,touches_tile_border,original_status,transform_name,recovered,recovered_iou,recovered_conf,predicted_class_after_transform,before_iou,before_conf,iou_gain,conf_gain,notes
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-10-15-40-40ps5_tile_0012.jpg,6,漏背锡,"[551.99951171875, 241.00146484375, 830.99853515625, 353.00042724609375]",31247.601136267185,medium,87.37426395289299,51.00970071261489,51.00970071261489,False,False,center,False,FN,brightness_up_15,False,,,,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-16-13-18ps5_tile_0006.jpg,3,开裂,"[632.9978637695312, 607.0006103515625, 825.9993286132812, 713.0009765625]",20458.22595268488,medium,54.9853358099521,35.48760494371061,35.48760494371061,True,False,center,False,FN,brightness_up_15,False,,,8,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-16-13-18ps5_tile_0006.jpg,7,碰伤,"[877.9985961914062, 616.00048828125, 898.9998168945312, 624.0]",167.99951112270355,tiny,36.892857142857146,13.2718982181497,13.2718982181497,True,True,edge,False,FN,brightness_up_15,False,,,8,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-16-13-18ps5_tile_0007.jpg,7,碰伤,"[234.0009002685547, 616.0005493164062, 269.00018310546875, 626.0009155273438]",350.00564548932016,tiny,35.331428571428575,10.488572596022816,10.488572596022816,True,True,center,False,FN,brightness_up_15,False,,,,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-16-13-18ps5_tile_0011.jpg,3,开裂,"[632.9978637695312, 548.0007934570312, 825.9993286132812, 654.0011596679688]",20458.22595268488,medium,54.97976341773389,35.4759722846913,35.4759722846913,True,False,center,False,FN,brightness_up_15,False,,,8,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-16-13-18ps5_tile_0012.jpg,7,碰伤,"[234.0009002685547, 557.000732421875, 269.00018310546875, 567.0010986328125]",350.00564548932016,tiny,35.25714285714286,10.521658905441146,10.521658905441146,True,True,center,False,FN,brightness_up_15,False,0.0,0.7020265460014343,7,0.0,0.7078184485435486,0.0,-0.005791902542114258,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-16-19-14ps5_tile_0008.jpg,9,轮廓划伤,"[520.9989624023438, 608.0, 567.9984741210938, 710.0006103515625]",4793.978881537914,small,38.24238631622862,9.342376873848142,9.342376873848142,True,True,center,False,FN,brightness_up_15,False,0.0,0.9126895070075989,9,0.0,0.9271972179412842,0.0,-0.014507710933685303,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-16-19-14ps5_tile_0009.jpg,9,轮廓划伤,"[405.99859619140625, 608.0, 452.9981689453125, 710.0006103515625]",4793.985107161105,small,38.23091364205256,9.312466003703815,9.312466003703815,True,True,center,False,FN,brightness_up_15,False,0.0,0.5717470049858093,9,0.0,0.6587848663330078,0.0,-0.08703786134719849,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-16-19-14ps5_tile_0013.jpg,9,轮廓划伤,"[520.9989624023438, 549.0001831054688, 567.9984741210938, 651.0007934570312]",4793.978881537914,small,38.23967459324155,9.34134155542688,9.34134155542688,True,True,center,False,FN,brightness_up_15,False,0.0,0.773359477519989,9,0.0,0.7647011280059814,0.0,0.008658349514007568,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-16-19-14ps5_tile_0014.jpg,9,轮廓划伤,"[405.99859619140625, 549.0001831054688, 452.9981689453125, 651.0007934570312]",4793.985107161105,small,38.253650396328744,9.366384219178354,9.366384219178354,True,True,center,False,FN,brightness_up_15,False,0.0,0.7405912280082703,9,0.0,0.770592987537384,0.0,-0.03000175952911377,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-16-24-29ps5_tile_0003.jpg,8,脏污,"[76.99866485595703, 511.0010681152344, 273.9978332519531, 560.00048828125]",9652.845024591079,small,42.01906143167927,14.004625823723606,14.004625823723606,True,True,edge,False,FN,brightness_up_15,False,,,,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-16-24-46ps5_tile_0000.jpg,8,脏污,"[506.998291015625, 682.9998168945312, 540.9981689453125, 719.9989624023438]",1257.9664307683706,small,64.9785373608903,29.119271484492103,29.119271484492103,False,False,center,False,FN,brightness_up_15,False,0.009726541116833687,0.3037377595901489,8,0.00951562449336052,0.5130482316017151,0.00021091662347316742,-0.20931047201156616,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-17-11-45ps5_tile_0000.jpg,7,碰伤,"[498.998779296875, 856.9999389648438, 522.998291015625, 880.0010375976562]",552.0151361823082,tiny,56.77355072463768,27.305792964522016,27.305792964522016,True,False,edge,False,FN,brightness_up_15,False,,,,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-17-11-45ps5_tile_0005.jpg,7,碰伤,"[498.998779296875, 38.000640869140625, 522.998291015625, 61.00172424316406]",552.0147699788213,tiny,56.75,27.3048245192857,27.3048245192857,True,False,edge,False,FN,brightness_up_15,False,0.0,0.8101873993873596,7,0.0,0.8368571400642395,0.0,-0.026669740676879883,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-17-11-45ps5_tile_0006.jpg,4,油污,"[90.00088500976562, 603.0003051757812, 226.00140380859375, 634.9993286132812]",4351.8837885558605,small,35.973805147058826,14.415089668580242,14.415089668580242,True,True,edge,False,FN,brightness_up_15,False,0.0,0.9606485366821289,4,0.0,0.9706906676292419,0.0,-0.010042130947113037,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-17-11-45ps5_tile_0007.jpg,4,油污,"[63.00160217285156, 655.0005493164062, 455.0010986328125, 732.0012817382812]",30184.24833642319,medium,36.6937781606149,14.713793279782761,14.713793279782761,True,True,center,False,FN,brightness_up_15,False,,,12,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-17-11-45ps5_tile_0011.jpg,4,油污,"[90.00088500976562, 544.00048828125, 226.00140380859375, 575.99951171875]",4351.8837885558605,small,35.9967830882353,14.42663325257906,14.42663325257906,True,True,edge,False,FN,brightness_up_15,False,0.0,0.38578835129737854,4,0.0,0.4782649278640747,0.0,-0.09247657656669617,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-17-11-45ps5_tile_0011.jpg,7,碰伤,"[514.9993286132812, 555.0008544921875, 544.0010375976562, 570.0003662109375]",435.01147377491,tiny,47.777011494252875,10.270297549656902,10.270297549656902,True,True,center,False,FN,brightness_up_15,False,0.0,0.912852942943573,7,0.0,0.8992533087730408,0.0,0.013599634170532227,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-16-17-11-45ps5_tile_0012.jpg,4,油污,"[63.00160217285156, 596.000732421875, 455.0010986328125, 673.00146484375]",30184.24833642319,medium,36.6912602703419,14.718103705245113,14.718103705245113,True,True,center,False,FN,brightness_up_15,False,,,12,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-19-17-19-55ps5_NGyuan_tile_0003.jpg,9,轮廓划伤,"[356.9981384277344, 562.0003662109375, 386.9992980957031, 649.9998779296875]",2640.087401777506,small,30.10909090909091,8.369963022124741,8.369963022124741,True,True,center,False,FN,brightness_up_15,False,0.0,0.9327253103256226,9,0.0,0.9622868895530701,0.0,-0.02956157922744751,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-19-17-19-55ps5_NGyuan_tile_0003.jpg,7,碰伤,"[495.0010681152344, 654.0001220703125, 527.0020751953125, 715.999267578125]",1984.0350943543017,small,20.97328629032258,8.269392657632261,8.269392657632261,True,True,center,False,FN,brightness_up_15,False,,,9,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-19-17-19-55ps5_NGyuan_tile_0004.jpg,9,轮廓划伤,"[292.0018005371094, 645.9990844726562, 317.0017395019531, 696.9994506835938]",1275.006042458117,small,29.054901960784314,10.289463747254985,10.289463747254985,True,True,center,False,FN,brightness_up_15,False,,,7,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-19-17-19-55ps5_NGyuan_tile_0004.jpg,9,轮廓划伤,"[241.99783325195312, 562.0003662109375, 271.9989929199219, 649.9998779296875]",2640.087401777506,small,30.121969696969696,8.38199562549089,8.38199562549089,True,True,center,False,FN,brightness_up_15,False,,,7,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-19-17-19-55ps5_NGyuan_tile_0007.jpg,9,轮廓划伤,"[956.9996948242188, 613.9996337890625, 984.9978637695312, 679.0010986328125]",1819.9219943881035,small,48.77582417582418,12.206612697693961,12.206612697693961,True,True,edge,False,FN,brightness_up_15,False,,,12,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-19-17-19-55ps5_NGyuan_tile_0008.jpg,9,轮廓划伤,"[137.99935913085938, 613.9996337890625, 165.99755859375, 679.0010986328125]",1819.923978075385,small,48.792307692307695,12.231321087833361,12.231321087833361,True,True,edge,False,FN,brightness_up_15,False,,,1,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-19-17-19-55ps5_NGyuan_tile_0009.jpg,9,轮廓划伤,"[23.000064849853516, 613.9996337890625, 50.99827194213867, 679.0010986328125]",1819.9244739972055,small,48.74230769230769,12.227561694967093,12.227561694967093,True,True,edge,False,FN,brightness_up_15,False,,,,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-19-17-19-55ps5_NGyuan_tile_0012.jpg,9,轮廓划伤,"[956.9996948242188, 554.9998168945312, 984.9978637695312, 620.0012817382812]",1819.9219943881035,small,48.77967032967033,12.216918727241366,12.216918727241366,True,True,edge,False,FN,brightness_up_15,False,,,12,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-19-17-19-55ps5_NGyuan_tile_0014.jpg,9,轮廓划伤,"[23.000064849853516, 554.9998168945312, 50.99827194213867, 620.0012817382812]",1819.9244739972055,small,48.76978021978022,12.244454629850441,12.244454629850441,True,True,edge,False,FN,brightness_up_15,False,,,7,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-25-09-48-32ps5_NGyuan_tile_0002.jpg,7,碰伤,"[986.998779296875, 777.0004272460938, 1023.9979248046875, 804.9996948242188]",1035.9489752352238,tiny,44.560810810810814,13.456176866691457,13.456176866691457,True,True,edge,True,FN,brightness_up_15,False,,,,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-25-09-48-32ps5_NGyuan_tile_0012.jpg,6,漏背锡,"[379.99920654296875, 354.99981689453125, 444.00128173828125, 413.9996337890625]",3776.110717393458,small,95.13241525423729,63.08038109358812,63.08038109358812,False,False,center,False,FN,brightness_up_15,False,0.0,0.7627830505371094,6,0.0,0.7506036162376404,0.0,0.012179434299468994,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-26-06-14-31ps5_NGyuan_tile_0012.jpg,12,锡膏,"[282.9997863769531, 2.0003814697265625, 432.9994201660156, 178.00038146972656]",26399.935546875,medium,126.07378787878788,42.335938356921595,42.335938356921595,False,False,edge,False,FN,brightness_up_15,False,,,1,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-26-06-26-47ps5_NGyuan_tile_0002.jpg,7,碰伤,"[829.001708984375, 832.9989013671875, 845.000732421875, 854.99951171875]",351.98828065395355,tiny,47.50568181818182,17.70705340942459,17.70705340942459,True,True,corner,False,FN,brightness_up_15,False,0.12219355255365372,0.3897218406200409,7,0.11938972771167755,0.4774206876754761,0.0028038248419761658,-0.08769884705543518,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-26-06-26-47ps5_NGyuan_tile_0003.jpg,7,碰伤,"[10.001408576965332, 832.9989013671875, 26.000385284423828, 854.99951171875]",351.9872525645187,tiny,47.51988636363637,17.69645097921654,17.69645097921654,True,True,corner,False,FN,brightness_up_15,False,,,,0.1084621399641037,0.29860982298851013,-0.1084621399641037,-0.29860982298851013,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-26-06-26-47ps5_NGyuan_tile_0007.jpg,7,碰伤,"[829.001708984375, 13.998592376708984, 845.000732421875, 35.99923324584961]",351.98876890540123,tiny,47.5625,17.655689351517054,17.655689351517054,True,True,corner,False,FN,brightness_up_15,False,0.0,0.7388470768928528,7,0.0,0.808347761631012,0.0,-0.06950068473815918,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-26-06-26-47ps5_NGyuan_tile_0008.jpg,7,碰伤,"[12.001280784606934, 65.0009536743164, 28.000255584716797, 93.00019073486328]",447.9590881539916,tiny,42.59375,17.59439227449839,17.59439227449839,True,True,corner,False,FN,brightness_up_15,False,,,,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-26-06-26-47ps5_NGyuan_tile_0008.jpg,7,碰伤,"[10.001408576965332, 13.998592376708984, 26.000385284423828, 35.99923324584961]",351.9877408145403,tiny,47.49147727272727,17.715072424336388,17.715072424336388,True,True,corner,False,FN,brightness_up_15,False,,,,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-26-06-26-47ps5_NGyuan_tile_0013.jpg,7,碰伤,"[12.001280784606934, 6.001152992248535, 28.000255584716797, 34.00038528442383]",447.95901186493484,tiny,42.60267857142857,17.57834991352709,17.57834991352709,True,True,corner,False,FN,brightness_up_15,False,,,,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-27-23-28-53ps5_NGyuan_tile_0004.jpg,7,碰伤,"[10.999809265136719, 484.99969482421875, 38.998016357421875, 495.99847412109375]",307.94610051624477,tiny,30.376623376623378,15.92640457304751,15.92640457304751,True,True,edge,False,FN,brightness_up_15,False,,,,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-27-23-28-53ps5_NGyuan_tile_0007.jpg,8,脏污,"[483.0003356933594, 140.00025939941406, 576.9994506835938, 275.00030517578125]",12689.884826619644,medium,71.34160756501183,37.9463373440113,37.9463373440113,False,False,center,False,FN,brightness_up_15,False,,,,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-05-27-23-28-53ps5_NGyuan_tile_0012.jpg,8,脏污,"[483.0003356933594, 80.99942016601562, 576.9994506835938, 215.99948120117188]",12689.886260932311,medium,71.33664302600472,37.935428798887585,37.935428798887585,False,False,edge,False,FN,brightness_up_15,False,,,,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-05-10-27-17ps5_NGyuan_tile_0012.jpg,8,脏污,"[315.9997253417969, 621.0001831054688, 515.9981689453125, 694.9995727539062]",14799.762757297605,medium,71.54310810810811,26.766541358300476,26.766541358300476,False,False,center,False,FN,brightness_up_15,False,,,1,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-05-16-10-10ps5_NGyuan_tile_0000.jpg,5,浅划伤,"[682.9993286132812, 681.0009155273438, 724.0012817382812, 743.0000610351562]",2542.0860579013824,small,48.75177025963808,23.1536479006427,23.1536479006427,True,False,center,False,FN,brightness_up_15,False,,,9,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-05-16-10-10ps5_NGyuan_tile_0007.jpg,12,锡膏,"[315.0023498535156, 396.9991760253906, 366.0006408691406, 461.9996032714844]",3314.9107048362494,small,136.19939668174962,49.85802830098024,49.85802830098024,False,False,center,False,FN,brightness_up_15,False,0.0,0.7693888545036316,12,0.0,0.7593369483947754,0.0,0.010051906108856201,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-05-16-10-10ps5_NGyuan_tile_0012.jpg,12,锡膏,"[315.0023498535156, 337.9993591308594, 366.0006408691406, 402.9997863769531]",3314.9107048362494,small,136.1867269984917,49.83113994876743,49.83113994876743,False,False,center,False,FN,brightness_up_15,False,,,1,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-06-01-33-39ps5_NGyuan_tile_0002.jpg,7,碰伤,"[816.9998779296875, 579.0008544921875, 859.0013427734375, 620.000732421875]",1722.054931461811,small,39.79094076655052,14.073490922084895,14.073490922084895,True,True,edge,False,FN,brightness_up_15,False,0.0,0.44139787554740906,7,0.0,0.5680842399597168,0.0,-0.12668636441230774,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-06-01-33-39ps5_NGyuan_tile_0003.jpg,7,碰伤,"[0.0, 579.0008544921875, 40.00153732299805, 620.000732421875]",1640.0581472427584,small,39.94634146341463,14.091756759408304,14.091756759408304,True,True,edge,True,FN,brightness_up_15,False,0.0,0.8655235767364502,7,0.0,0.8766747713088989,0.0,-0.01115119457244873,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-06-02-05-24ps5_NGyuan_tile_0002.jpg,4,油污,"[645.9990844726562, 631.0000610351562, 688.0005493164062, 698.9998168945312]",2856.089355111122,small,24.981442577030812,10.342625088307651,10.342625088307651,True,True,center,False,FN,brightness_up_15,False,,,7,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-06-14-52-09ps5_NGyuan_tile_0007.jpg,6,漏背锡,"[223.00006103515625, 270.0001220703125, 468.9986572265625, 337.9998779296875]",16727.8444827646,medium,91.79441654710665,57.06993327056747,57.06993327056747,False,False,center,False,FN,brightness_up_15,False,0.0,0.9702022075653076,6,0.0,0.9697856307029724,0.0,0.0004165768623352051,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-06-14-52-09ps5_NGyuan_tile_0012.jpg,6,漏背锡,"[223.00006103515625, 211.00033569335938, 468.9986572265625, 279.00006103515625]",16727.836975483224,medium,91.79632950741272,57.0763629572775,57.0763629572775,False,False,center,False,FN,brightness_up_15,False,0.0,0.9630289077758789,6,0.0,0.9665181040763855,0.0,-0.003489196300506592,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-07-10-52-02ps5_NGyuan_tile_0007.jpg,12,锡膏,"[405.000732421875, 214.0011444091797, 530.0014038085938, 398.0006103515625]",23000.056777595542,medium,124.37534782608695,27.617660246438557,27.617660246438557,False,False,center,False,FN,brightness_up_15,False,,,6,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-07-10-52-02ps5_NGyuan_tile_0007.jpg,7,碰伤,"[491.0008239746094, 661.0001831054688, 518.9990234375, 671.0005493164062]",279.99224787577987,tiny,44.128571428571426,14.02617087403954,14.02617087403954,True,True,center,False,FN,brightness_up_15,False,,,6,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-07-10-52-02ps5_NGyuan_tile_0012.jpg,12,锡膏,"[405.000732421875, 155.0013427734375, 530.0014038085938, 339.0008239746094]",23000.05868495442,medium,124.38108695652174,27.613535411985193,27.613535411985193,False,False,center,False,FN,brightness_up_15,False,,,6,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-07-10-52-02ps5_NGyuan_tile_0012.jpg,7,碰伤,"[491.0008239746094, 601.9993896484375, 518.9990234375, 611.999755859375]",279.99224787577987,tiny,44.15714285714286,14.149341947632067,14.149341947632067,True,True,center,False,FN,brightness_up_15,False,,,6,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-07-14-43-50ps5_NGyuan_tile_0007.jpg,8,脏污,"[868.9996948242188, 696.00048828125, 923.0003051757812, 792.00048828125]",5184.05859375,small,55.714506172839506,18.48999494396198,18.48999494396198,True,True,edge,False,FN,brightness_up_15,False,,,4,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-07-14-43-50ps5_NGyuan_tile_0007.jpg,8,脏污,"[481.0009460449219, 664.9999389648438, 644.9996337890625, 700.0003051757812]",5740.014129158109,small,62.34198606271777,23.746416129226407,23.746416129226407,False,False,center,False,FN,brightness_up_15,False,,,1,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-07-14-43-50ps5_NGyuan_tile_0012.jpg,8,脏污,"[481.0009460449219, 605.9990844726562, 644.9996337890625, 640.9994506835938]",5740.014129158109,small,62.34128919860627,23.7636240565938,23.7636240565938,False,False,center,False,FN,brightness_up_15,False,0.0,0.4399872124195099,8,0.0,0.4562271237373352,0.0,-0.016239911317825317,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-07-15-42-24ps5_NGyuan_tile_0002.jpg,8,脏污,"[183.00006103515625, 464.0, 275.999755859375, 541.000732421875]",7161.044616475701,small,69.0078201368524,36.994660186155414,36.994660186155414,False,False,center,False,FN,brightness_up_15,False,,,4,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-07-15-42-24ps5_NGyuan_tile_0007.jpg,8,脏污,"[163.0013427734375, 529.0004272460938, 293.9996032714844, 589.0006713867188]",7859.927611880004,small,73.14211195928753,33.43959702171577,33.43959702171577,False,False,center,False,FN,brightness_up_15,False,,,1,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-07-15-42-24ps5_NGyuan_tile_0012.jpg,8,脏污,"[163.0013427734375, 470.0006408691406, 293.9996032714844, 530.0009155273438]",7859.931609629653,small,73.14427480916031,33.442560974377976,33.442560974377976,False,False,center,False,FN,brightness_up_15,False,0.0,0.559741735458374,8,0.0,0.49067533016204834,0.0,0.06906640529632568,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-07-16-21-50ps5_NGyuan_tile_0007.jpg,8,脏污,"[150.99903869628906, 744.0005493164062, 569.997314453125, 780.9996948242188]",15502.57817224972,medium,53.16080758562859,24.52833672514371,24.52833672514371,True,False,center,False,FN,brightness_up_15,False,,,1,,,0.0,0.0,brightness beta=15
E:\TJGY\MinPaper\MyAutoAugument\outputs\datasets\tiled\tiled_1024_ov20_full_safe_no_ok_position\images\val\2025-06-07-16-21-50ps5_NGyuan_tile_0012.jpg,8,脏污,"[150.99903869628906, 684.9996948242188, 569.997314453125, 721.9988403320312]",15502.57817224972,medium,53.15261562278269,24.522838338374772,24.522838338374772,True,False,center,False,FN,brightness_up_15,False,,,1,,,0.0,0.0,brightness beta=15
